# lang=tr
pound	noun
fa	noun
ab	noun
abada	noun
abdal	noun
abdest	noun
abdomen	noun
abide	noun
bone	noun
robot	noun
de	noun
en	noun
te	noun
dat	noun
die	adv
in	noun
lens	noun
seven	noun
planet	noun
can	noun
o	noun
LDP	noun
i	noun
bit	noun
be	noun
is	noun
port	noun
bot	noun
Esperanto	noun
nine	noun
ten	noun
NATO	noun
BM	noun
sela	noun
DVD	noun
and	noun
Libya	noun
bank	noun
AA	noun
market	noun
but	noun
say	verb
Andorra	noun
Angola	noun
Burundi	noun
Bhutan	noun
Belize	noun
Gabon	noun
Guatemala	noun
Guyana	noun
Honduras	noun
Haiti	noun
Kenya	noun
Kiribati	noun
Laos	noun
Mali	noun
Malta	noun
Mauritius	noun
Nepal	noun
Nauru	noun
Panama	noun
Peru	noun
Pakistan	noun
Paraguay	noun
Sudan	noun
San Marino	noun
Senegal	noun
El Salvador	noun
Togo	noun
Tonga	noun
Uganda	noun
Uruguay	noun
Venezuela	noun
Vietnam	noun
Yemen	noun
smiley	noun
Barbados	noun
Burkina Faso	noun
Benin	noun
Belarus	noun
Vanuatu	noun
Tuvalu	noun
general	noun
ad	noun
Sierra Leone	noun
Sri Lanka	noun
Palau	noun
Niue	noun
Lesotho	noun
Fiji	noun
Moldova	noun
Myanmar	noun
Saint Lucia	noun
Samoa	noun
Grenada	noun
it	noun
yeti	noun
radar	noun
DNA	noun
dar	noun
red	noun
tempo	noun
Slovak	noun
sol	noun
at	noun
el	noun
an	noun
zebra	noun
yak	noun
lama	noun
Volapük	noun
koala	noun
wiki	noun
impala	noun
VB	noun
boy	noun
his	noun
her	adv
Montreal	noun
ant	noun
art	noun
as	noun
son	noun
cool	adj
not	noun
men	noun
habitat	noun
mine	noun
tan	noun
tin	noun
amber	noun
boss	noun
ray	noun
hamster	noun
safari	noun
al	noun
bakan	noun
bal	noun
balam	noun
balan	noun
AP	noun
MS	adv
SP	noun
ban	noun
baskül	noun
bat	verb
AB	noun
GT	noun
TL	noun
bite	noun
bel	noun
ben	noun
São Paulo	noun
ver	verb
jargon	noun
us	noun
twit	noun
he	noun
me	noun
pizza	noun
kara	noun
Ontario	noun
re	noun
do	noun
chat	noun
Kuala Lumpur	noun
kamus	noun
ke	noun
sana	noun
dua	noun
bulan	verb
tak	noun
liberal	adj
mama	noun
lam	noun
pin	noun
larva	noun
er	noun
ilk	adj
ilke	noun
bent	noun
bet	noun
bitten	noun
fire	noun
tundra	noun
had	noun
hit	noun
pula	noun
met	noun
mal	noun
legal	adj
ideal	noun
ye	noun
sin	noun
basket	noun
pay	noun
put	noun
sent	noun
sat	noun
bi	adj
verim	noun
lake	adj
kek	noun
bol	adj
penis	noun
vole	noun
bil	verb
bir	noun
sap	noun
et	noun
metal	noun
salt	adv
far	noun
lig	noun
kral	noun
sal	noun
fil	noun
e	noun
mana	noun
baron	noun
organ	noun
san	noun
u	noun
mare	noun
manga	noun
platform	noun
gem	noun
kin	noun
moron	noun
harem	noun
Tibet	noun
agora	noun
start	noun
sofa	noun
hem	adv
nadir	adj
Hawaii	noun
han	noun
kuzu	noun
Türkçe	noun
yardım	noun
şibidak	noun
file	noun
queer	adj
damper	noun
ha	noun
ham	adj
jag	adv
geven	noun
jaguar	noun
un	noun
CD	noun
dev	noun
eve	noun
ping	noun
tank	noun
kimono	noun
ta	adv
flor	noun
müzik	noun
test	noun
Paris	noun
Madrid	noun
Ankara	noun
metre	noun
kilo	noun
dam	noun
dal	noun
kilometre	noun
atom	noun
neon	noun
argon	noun
fe	noun
radon	noun
ol	verb
ne	noun
kayak	noun
kana	noun
si	noun
ar	noun
ge	noun
se	noun
meri	noun
titan	noun
terminal	noun
ce	noun
error	noun
am	noun
es	noun
pis	adj
pe	noun
jet	noun
baba	noun
der	verb
Breton	noun
pilot	noun
online	adj
dok	noun
sweat	noun
developer	noun
slogan	noun
problem	noun
pop	noun
ele	noun
net	noun
ship	noun
jambon	noun
harp	noun
ons	noun
apron	noun
banal	adj
sine	noun
flu	adj
asetilen	noun
nail	adj
Bangkok	noun
Berlin	noun
bar	noun
Helsinki	noun
risk	noun
jest	noun
