# lang=ca
gratis	verb
august	adj
verb	noun
fa	noun
abatis	verb
abaxial	adj
abdicant	verb
abdomen	noun
abdominal	adj
aberrant	verb
abominable	adj
on	adv
raptor	noun
nu	adj
robot	noun
absent	adj
absis	noun
abstinent	adj
acceptable	adj
acceptant	verb
accessible	adj
accidental	adj
plural	noun
avatar	noun
alien	verb
de	noun
color	noun
en	noun
van	verb
te	noun
zero	noun
quarter	noun
dies	noun
i	noun
bit	noun
CE	noun
be	noun
is	noun
prolix	adj
fart	adj
mandat	noun
amoral	adj
port	noun
os	noun
bot	noun
peso	verb
estar	verb
ten	verb
singular	noun
secret	noun
most	noun
guerra	noun
DVD	noun
euro	noun
Iraq	noun
Israel	noun
fiscal	noun
open	noun
fruit	noun
mundial	noun
global	adj
company	noun
digital	adj
consent	verb
Andorra	noun
Angola	noun
Argentina	noun
Bahrain	noun
Burundi	noun
Bhutan	noun
Botswana	noun
Belize	noun
Cuba	noun
Djibouti	noun
Gabon	noun
Ghana	noun
Guatemala	noun
Iran	noun
Jamaica	noun
Kenya	noun
colon	noun
gas	noun
Kuwait	noun
Laos	noun
Madagascar	noun
Mali	noun
Malta	noun
Maldives	noun
Malawi	noun
Nicaragua	noun
mars	noun
Brasil	noun
mi	noun
ami	verb
país	noun
digito	verb
vi	noun
Nepal	noun
Nauru	noun
Oman	noun
Pakistan	noun
Portugal	noun
Qatar	noun
Romania	noun
Rwanda	noun
Sudan	noun
San Marino	noun
Senegal	noun
El Salvador	noun
Togo	noun
Tonga	noun
Uganda	noun
Vietnam	noun
industrial	adj
amar	verb
absorbent	noun
absurd	noun
abundant	verb
accent	noun
URSS	noun
Barbados	noun
Burkina Faso	noun
Brunei	noun
Uzbekistan	noun
Turkmenistan	noun
FIFA	noun
general	noun
hebrea	noun
Sri Lanka	noun
Lesotho	noun
Kazakhstan	noun
CDC	noun
Congo	noun
Costa Rica	noun
Dominica	noun
Eritrea	noun
Fiji	noun
Guinea	noun
Saint Lucia	noun
Samoa	noun
Montserrat	noun
radar	noun
Taiwan	noun
president	noun
generar	verb
crear	verb
dar	verb
banana	noun
eleven	verb
tigre	noun
mental	adj
magenta	noun
tempo	noun
duel	noun
musical	noun
cast	adj
pit	noun
or	noun
perpendicular	noun
triangle	noun
pi	noun
sol	noun
humor	noun
tennis	noun
animal	noun
for	noun
fall	noun
zebra	noun
alpaca	noun
llama	noun
wiki	noun
abandonar	verb
abandono	verb
to	noun
copula	verb
article	noun
consonant	noun
irregular	adj
regular	verb
kiwi	noun
pom	noun
mill	noun
quadrant	noun
Quebec	noun
Montreal	noun
all	noun
angle	noun
ant	noun
any	noun
argument	noun
art	noun
as	noun
accident	noun
parent	noun
son	noun
parents	noun
car	noun
habitable	adj
habitual	adj
anterior	adj
experiment	noun
pigment	noun
rat	noun
tan	adv
benzoic	adj
bronze	noun
comet	verb
hobby	noun
coral	noun
civil	noun
salsa	noun
om	noun
marina	noun
sequoia	noun
lupus	noun
replica	verb
safari	noun
abdico	verb
bei	noun
ai	noun
ans	adv
bai	adj
SA	noun
alegria	noun
barato	verb
beso	verb
amiga	noun
ban	noun
basin	verb
bat	noun
beat	noun
GR	noun
so	noun
IA	noun
bel	noun
ben	adv
bran	noun
OK	adj
Minas Gerais	noun
ver	adj
vers	noun
oral	adj
granada	noun
plata	noun
burro	noun
capital	noun
he	noun
me	noun
talent	noun
pico	verb
pizza	noun
molar	noun
re	noun
Assam	noun
Goa	noun
Gujarat	noun
moro	noun
Sydney	noun
Melbourne	noun
torta	noun
Salvador	noun
natal	adj
do	noun
Kuala Lumpur	noun
regnen	verb
dia	noun
sana	adj
día	noun
mapa	noun
pupitre	noun
rata	noun
rato	noun
empat	noun
nada	verb
unit	adj
dada	noun
liberal	adj
rail	noun
mama	noun
adherent	noun
pam	noun
pin	noun
vocal	noun
larva	noun
disgust	noun
vapor	noun
arts	noun
paraula	noun
bust	noun
cost	noun
fallen	verb
fit	noun
got	noun
hit	noun
continent	noun
lent	noun
met	verb
bull	noun
paint	verb
mal	noun
tractor	noun
canal	noun
conductor	noun
legal	adj
criminal	noun
actor	noun
factor	noun
cable	noun
funeral	noun
interior	noun
exterior	noun
central	noun
ideal	noun
bug	noun
ducat	noun
verbal	adj
pronominal	adj
bell	adj
card	noun
simple	adj
complex	noun
cruel	adj
bridge	noun
proven	verb
put	verb
rang	noun
ran	adv
sent	verb
set	noun
candor	noun
increment	noun
jubilant	verb
carp	noun
sang	noun
sit	noun
torn	noun
era	noun
coven	verb
sot	noun
ball	noun
base	noun
collar	noun
control	noun
robin	verb
basis	verb
vel	noun
venen	verb
ven	verb
verat	noun
vermut	noun
abato	verb
bol	noun
violin	verb
guitar	verb
piano	noun
crisis	noun
penis	verb
testicle	noun
tit	noun
rumor	noun
ram	noun
nin	noun
nit	noun
rim	noun
sap	noun
du	verb
tall	noun
plasma	noun
fluid	noun
important	verb
hospital	noun
doctor	noun
metal	noun
salt	noun
far	noun
dull	noun
full	noun
sal	noun
fil	noun
xaman	noun
augment	noun
mana	verb
vertical	adj
Oceania	noun
san	noun
bo	adj
u	noun
mare	noun
impersonal	adj
prefix	noun
gram	noun
exhaust	adj
potable	adj
home	noun
pet	noun
content	adj
manga	noun
pronunciació	noun
transsexual	noun
metrosexual	noun
harem	noun
Tibet	noun
orient	noun
homosexual	noun
franc	noun
errata	noun
adult	noun
vociferant	verb
hem	verb
instrumental	noun
quiet	adj
massacre	noun
invariable	adj
palpable	adj
espanyol	noun
català	noun
Hawaii	noun
crema	noun
Amsterdam	noun
han	verb
artificial	adj
arrogant	adj
acates	verb
hun	noun
cardinal	adj
excrement	noun
original	adj
precedent	noun
context	noun
fast	noun
nitrogen	noun
paper	noun
diccionari	noun
permeable	adj
rifle	noun
las	noun
nazi	noun
host	noun
ordinal	adj
fervent	adj
call	noun
ABC	noun
ha	verb
ham	noun
ni	noun
jaguar	noun
tres	noun
quatre	noun
huit	noun
onze	noun
quinze	noun
cop	noun
rot	noun
NSDAP	noun
CD	noun
elf	noun
obi	noun
dois	noun
mot	noun
arbre	noun
flor	noun
musica	verb
música	noun
boc	noun
cor	noun
beta	noun
gamma	noun
annex	noun
con	noun
test	noun
delta	noun
zeta	noun
digamma	noun
natural	noun
lunar	adj
idea	noun
eta	noun
theta	noun
iota	noun
Madrid	noun
talo	verb
casa	noun
munt	noun
linear	adj
tentacle	noun
jueves	adj
mer	adj
dino	verb
tort	noun
kappa	noun
bicicleta	noun
bici	noun
pesca	noun
metre	noun
café	noun
lambda	noun
sonar	noun
cesta	noun
sulfur	noun
cobalt	noun
zinc	noun
fe	noun
bus	noun
sexual	adj
modest	adj
au	noun
accelerant	verb
PC	noun
si	noun
ca	noun
ge	noun
pot	noun
almanac	noun
universal	adj
pisin	verb
terminal	noun
croissant	noun
cigar	noun
vat	noun
Cs	noun
la	noun
ce	noun
Toscana	noun
error	noun
pa	noun
es	noun
pis	noun
pe	noun
rho	noun
coala	noun
avions	noun
Albert	noun
omega	noun
alb	adj
das	verb
ignis	adj
pilot	noun
real	noun
vici	noun
profit	noun
extremes	adj
manifest	noun
individual	adj
transparent	adj
