# lang=ro
cat	noun
gratis	adj
gratuit	adj
pound	noun
June	noun
august	noun
multiculturalism	noun
dialect	noun
minute	noun
verb	noun
adjective	noun
adjectival	adj
substantive	noun
deal	noun
f	adv
abaca	noun
abandon	noun
abate	noun
abator	noun
abaxial	adj
abdomen	noun
abdominal	adj
abductor	adj
abject	adj
abjure	verb
ablative	noun
ablaut	noun
abrupt	adj
calendar	noun
nu	adv
robot	noun
absent	adj
absolutism	noun
absolutist	noun
absolvent	noun
abstinent	noun
academism	noun
accept	noun
acceptor	noun
accidental	adj
plural	noun
avatar	noun
color	adj
van	adj
dat	noun
in	noun
planet	noun
star	noun
o	verb
numeral	adj
acid	noun
futurism	noun
Mexico	noun
decade	verb
meat	noun
bit	noun
BC	noun
sun	noun
are	verb
metric	adj
prolix	adj
flatulent	adj
cum	adv
mandat	noun
amoral	adj
port	noun
cod	noun
os	noun
date	noun
bot	noun
adverb	noun
Esperanto	noun
peso	noun
epizootic	adj
libero	noun
ten	noun
singular	adj
crap	noun
tao	noun
andante	adv
secret	noun
country	adj
euro	noun
Eurovision	noun
laconic	adj
Israel	noun
Estonia	noun
Algeria	noun
Austria	noun
deficit	noun
fiscal	adj
urban	adj
open	noun
scarp	noun
global	adj
aflare	noun
quisling	noun
but	noun
acacia	noun
mobile	noun
SMS	noun
digital	adj
radio	noun
Andorra	noun
Albania	noun
Armenia	noun
Argentina	noun
Bulgaria	noun
Bahrain	noun
Burundi	noun
Bolivia	noun
Botswana	noun
Belize	noun
Canada	noun
China	noun
Cuba	noun
Gabon	noun
epidemic	adj
Guatemala	noun
India	noun
Iran	noun
Kiribati	noun
colon	noun
Liechtenstein	noun
Monaco	noun
Mongolia	noun
Mauritania	noun
Malta	noun
mi	noun
indice	noun
standard	noun
Panama	noun
Slovenia	noun
San Marino	noun
El Salvador	noun
Uganda	noun
Venezuela	noun
mortar	noun
industrial	adj
automatic	adj
software	noun
Interlingua	noun
computer	noun
board	noun
amar	adj
abstract	adj
absorb	verb
absurd	adj
abundant	adj
academic	adj
accelerator	adj
accent	noun
URSS	noun
smiley	noun
Australia	noun
Barbados	noun
Burkina Faso	noun
Benin	noun
Belarus	noun
Turkmenistan	noun
ace	noun
general	noun
phoenix	noun
ad	noun
index	noun
Wales	noun
Somalia	noun
Sierra Leone	noun
Sri Lanka	noun
retrovirus	noun
gag	noun
Jupiter	noun
Costa Rica	noun
Fiji	noun
Georgia	noun
Moldova	noun
Puerto Rico	noun
stand	noun
emoticon	noun
yeti	noun
radar	noun
Macedonia	noun
DNA	noun
drug	noun
dar	noun
dare	noun
banana	noun
Catalonia	noun
minuscule	adj
mental	adj
academician	noun
green	noun
magenta	noun
violet	noun
tempo	noun
duel	noun
cast	adj
mouse	noun
dual	noun
weekend	noun
penny	noun
latin	adj
imperfect	adj
or	verb
perpendicular	noun
trapezoid	noun
pi	noun
jack	noun
design	noun
sol	noun
humor	noun
animal	noun
for	noun
an	noun
alpaca	noun
yak	noun
lama	noun
wombat	noun
koala	noun
antecedent	adj
adjunct	adj
genitive	noun
dative	noun
imperative	noun
masculine	adj
consonant	adj
case	noun
nominative	noun
regular	adj
kiwi	noun
pom	noun
mikado	noun
argument	noun
arm	noun
as	noun
vocative	noun
abaco	noun
abandonate	adj
accident	noun
adamant	noun
adore	verb
facere	noun
boom	noun
car	noun
cool	noun
octuplet	noun
xerox	noun
habitat	noun
habitual	adj
mine	noun
anterior	adj
astronaut	noun
experiment	noun
bold	noun
cream	verb
cyan	noun
pigment	noun
bergamot	adj
indigo	noun
lob	noun
sombrero	noun
benzoic	adj
sorbet	noun
tutu	noun
pupa	noun
comet	noun
hobby	noun
coral	adj
sill	noun
fascism	noun
helicopter	noun
calculator	noun
boss	noun
civic	adj
civil	noun
minister	noun
diesel	noun
grape	noun
fascist	noun
avocado	noun
carne	noun
salsa	noun
om	noun
marina	verb
hamster	noun
distinct	adj
sequoia	noun
lupus	noun
replica	verb
pancreas	noun
safari	noun
pistil	noun
duct	noun
bei	noun
ai	noun
proverb	noun
apod	adj
bai	noun
NT	noun
Victoria	noun
familia	noun
gripe	noun
bal	noun
balan	adj
MS	noun
ban	noun
basin	noun
bat	verb
beat	noun
AB	noun
AG	noun
CI	noun
CL	noun
CS	noun
GR	noun
TL	noun
AR	noun
CT	noun
IL	noun
IA	noun
safe	noun
acre	adj
benzol	noun
vers	noun
vert	noun
oral	adj
look	noun
graffiti	noun
vernacular	adj
jargon	noun
slang	noun
pedantic	adj
pedant	adj
polder	noun
plata	noun
cadre	noun
capital	noun
talent	noun
handicap	noun
hair	noun
leg	verb
idiom	noun
face	verb
pizza	noun
molar	adj
perfect	noun
slim	noun
Ontario	noun
re	noun
lampa	noun
matador	noun
seguidilla	noun
regina	noun
humo	noun
chamois	noun
avenue	noun
zoom	noun
natal	adj
estonian	noun
do	noun
chat	noun
Kuala Lumpur	noun
republic	verb
ia	verb
bulan	noun
Leon	noun
mapa	verb
